PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
DeMarcus Cousins,12.64,58.182,16.878,1.034,48.523,140.0
Stephen Curry,20.11,66.769,12.376,1.215,51.733,315.0
James Harden,21.008,58.084,16.463,1.073,49.593,174.0
Damian Lillard,10.49,50.699,18.593,0.91,40.201,67.0
Kevin Durant,15.128,72.222,14.44,1.318,57.401,363.0
Anthony Davis,8.059,70.37,9.565,1.357,68.696,385.0
LeBron James,19.45,75.709,14.681,1.319,65.374,364.0
Carmelo Anthony,8.137,53.153,14.815,0.933,37.037,76.0
Russell Westbrook,23.284,61.041,15.158,1.145,57.053,244.0
Paul George,16.174,58.219,15.064,1.099,49.359,208.0
CJ McCollum,13.097,57.738,15.111,1.049,47.556,152.0
DeMar DeRozan,7.911,59.14,11.724,1.221,60.69,321.0
John Wall,23.549,58.763,18.72,1.019,50.237,129.0
Klay Thompson,17.545,67.511,10.601,1.24,50.883,333.0
Blake Griffin,11.083,76.531,19.767,1.291,65.116,344.0
Brandon Knight,12.861,68.421,13.605,1.224,57.143,325.0
Isaiah Thomas,22.792,54.573,10.048,1.079,48.804,185.0
Kobe Bryant,9.62,54.286,13.178,0.984,40.31,104.0
Kyrie Irving,13.084,62.719,9.286,1.214,55.714,314.0
Kemba Walker,13.795,59.551,6.867,1.236,57.511,330.0
Dwyane Wade,12.763,59.42,16.0,1.045,55.0,150.0
Nikola Vucevic,5.122,61.111,6.349,1.143,60.317,240.0
Andrew Wiggins,11.727,64.236,13.3,1.177,59.606,278.0
Derrick Rose,14.595,47.122,17.46,0.852,43.386,47.0
Eric Bledsoe,18.732,61.413,16.535,1.087,51.181,195.0
Brook Lopez,3.654,61.538,12.727,1.145,60.0,245.0
Reggie Jackson,13.217,53.02,18.868,0.976,45.283,97.0
Kyle Lowry,16.82,61.856,10.949,1.208,55.474,308.0
Jimmy Butler,12.146,54.091,11.976,1.078,56.287,183.0
Kawhi Leonard,12.83,62.313,10.0,1.206,55.882,306.0
Chris Paul,12.89,66.129,19.892,1.145,52.151,242.0
Gordon Hayward,13.574,68.373,11.009,1.312,61.468,355.0
Dirk Nowitzki,4.642,74.545,8.197,1.344,49.18,379.0
Jahlil Okafor,6.599,71.429,10.769,1.338,64.615,375.0
Bradley Beal,17.454,59.375,4.118,1.182,52.353,283.0
Khris Middleton,13.555,67.986,15.306,1.245,56.633,334.0
Chris Bosh,4.564,57.143,13.636,1.023,47.727,130.0
Rudy Gay,18.276,69.006,13.1,1.24,59.389,332.0
Jrue Holiday,10.451,57.865,20.8,0.952,41.6,87.0
LaMarcus Aldridge,4.844,70.588,6.452,1.419,69.355,402.0
Karl-Anthony Towns,7.331,64.925,23.585,1.085,52.83,191.0
Ryan Anderson,8.348,62.941,6.452,1.194,45.161,294.0
Jordan Clarkson,15.42,54.012,15.686,0.941,44.118,79.0
Pau Gasol,4.973,63.725,10.938,1.219,57.813,317.0
Marc Gasol,1.923,64.286,5.556,1.167,61.111,266.0
Avery Bradley,20.034,60.697,8.439,1.131,52.743,228.0
Victor Oladipo,17.863,55.556,9.132,1.091,53.425,203.0
Zach Randolph,3.074,66.667,11.765,1.176,58.824,274.0
Emmanuel Mudiay,15.283,42.91,16.667,0.817,40.323,42.0
Danilo Gallinari,9.907,71.094,3.125,1.542,69.792,413.0
Thaddeus Young,16.112,55.755,16.402,0.942,48.148,80.0
Paul Millsap,10.856,61.25,13.462,1.077,53.205,178.0
Derrick Favors,3.617,53.333,10.811,1.054,51.351,154.0
Andre Drummond,6.038,64.516,13.483,1.0,52.809,108.0
Al Horford,0,0,0,0,0,0
Kevin Love,9.04,62.048,14.912,1.096,48.246,205.0
Giannis Antetokounmpo,20.414,68.158,13.986,1.224,62.587,324.0
Monta Ellis,17.481,58.642,18.777,1.026,49.782,134.0
Kentavious Caldwell-Pope,22.184,59.569,7.364,1.19,53.488,289.0
Tyreke Evans,14.554,71.053,25.806,1.065,53.226,166.0
Ish Smith,16.609,64.286,18.75,1.083,50.0,188.0
Nicolas Batum,10.568,68.023,25.62,1.025,47.107,132.0
Mike Conley,11.353,48.63,13.131,0.949,45.455,84.0
Jeff Teague,17.375,61.747,16.738,1.107,50.644,213.0
Rodney Hood,7.77,60.606,8.696,1.196,57.609,297.0
Kristaps Porzingis,7.156,51.563,11.25,0.95,45.0,85.0
Goran Dragic,20.599,61.782,16.667,1.073,53.419,173.0
Eric Gordon,16.248,59.239,6.364,1.2,50.0,300.0
Will Barton,22.267,57.639,10.623,1.114,53.114,218.0
D'Angelo Russell,15.777,56.25,18.974,0.949,43.59,83.0
Greg Monroe,5.403,65.385,9.231,1.231,60.0,329.0
Deron Williams,10.454,45.07,15.094,0.953,44.34,88.0
Jamal Crawford,11.845,58.482,10.145,1.152,47.826,251.0
Marcus Morris,11.009,58.0,11.364,1.121,51.515,222.0
Jabari Parker,18.19,66.667,11.33,1.212,62.562,312.0
Evan Fournier,16.01,72.857,10.16,1.342,61.497,377.0
JJ Redick,12.176,65.455,3.937,1.307,53.543,353.0
Zach LaVine,21.524,64.322,9.728,1.218,58.755,316.0
Tobias Harris,12.048,66.25,10.0,1.22,60.0,319.0
Devin Booker,18.607,62.025,13.27,1.166,52.133,265.0
Arron Afflalo,13.183,51.5,8.13,1.033,44.715,138.0
Markieff Morris,6.939,60.938,12.821,1.077,48.718,178.0
Jarrett Jack,10.931,52.857,25.926,0.815,38.889,41.0
Serge Ibaka,12.439,60.476,10.156,1.133,50.781,230.0
Jae Crowder,20.7,58.036,6.28,1.164,55.072,263.0
J.R. Smith,15.303,59.848,3.472,1.139,45.139,235.0
Wesley Matthews,10.909,53.763,3.704,1.111,46.296,214.0
Rajon Rondo,19.806,52.823,38.222,0.671,34.222,13.0
Alec Burks,0,0,0,0,0,0
Norris Cole,16.923,48.765,10.101,0.929,44.444,74.0
Al Jefferson,0,0,0,0,0,0
Chandler Parsons,15.509,69.417,8.8,1.304,56.0,350.0
Robert Covington,20.022,53.873,12.432,1.027,42.703,136.0
Joe Johnson,9.091,82.0,7.143,1.5,60.714,410.0
Trevor Ariza,24.015,70.047,8.0,1.312,55.2,356.0
Darren Collison,30.09,62.821,11.0,1.187,55.0,285.0
DeMarre Carroll,21.362,51.695,4.348,1.014,47.826,126.0
Lou Williams,14.154,51.02,10.145,1.058,50.725,158.0
Julius Randle,15.77,60.088,17.919,1.04,53.179,146.0
Jeff Green,16.563,50.0,5.66,1.057,49.057,156.0
Michael Carter-Williams,13.316,63.043,19.231,1.087,55.769,194.0
Michael Beasley,15.139,76.667,5.263,1.474,76.316,409.0
Marcin Gortat,7.559,64.286,8.108,1.23,64.865,327.0
Luol Deng,15.477,68.142,6.383,1.326,63.83,370.0
Gary Harris,21.382,65.033,10.256,1.221,60.0,320.0
Draymond Green,18.54,59.328,28.761,0.881,44.248,55.0
Elfrid Payton,15.377,57.921,19.868,0.98,49.007,101.0
Jared Sullinger,6.918,53.636,10.294,0.985,47.059,106.0
George Hill,20.644,58.562,11.828,1.059,50.0,160.0
Trey Burke,12.182,50.676,10.989,0.967,45.055,93.0
CJ Miles,20.422,62.8,9.677,1.181,50.968,280.0
Tony Parker,12.5,54.118,13.043,1.026,52.174,133.0
Mirza Teletovic,13.671,59.545,7.087,1.142,44.094,239.0
Dennis Schroder,9.569,57.246,22.0,0.96,45.0,91.0
Kent Bazemore,23.434,61.145,16.129,1.074,48.848,175.0
Otto Porter,24.643,61.515,7.246,1.203,55.072,304.0
Jose Juan Barea,8.595,55.932,9.459,1.041,48.649,147.0
Harrison Barnes,19.118,61.504,10.49,1.133,52.448,231.0
Bojan Bogdanovic,18.655,66.558,6.395,1.279,56.395,342.0
Isaiah Canaan,18.379,54.167,4.348,1.081,42.236,187.0
TJ Warren,23.459,53.431,5.085,1.085,51.695,190.0
Marco Belinelli,13.038,64.286,6.0,1.34,52.0,376.0
Kenneth Faried,13.268,73.171,12.037,1.324,65.741,368.0
Evan Turner,15.015,66.162,25.333,1.04,51.333,143.0
Jeremy Lin,13.202,53.158,13.433,1.007,48.507,124.0
Hassan Whiteside,3.967,67.857,2.632,1.316,71.053,360.0
Nikola Mirotic,11.631,53.846,20.652,0.88,39.13,54.0
Marvin Williams,8.105,55.738,4.225,1.127,49.296,226.0
Matt Barnes,20.737,53.214,14.444,0.972,43.889,95.0
Dion Waiters,19.085,48.696,21.637,0.854,40.351,48.0
Omri Casspi,23.514,66.547,12.903,1.156,54.301,254.0
Ersan Ilyasova,9.14,50.0,5.882,1.0,52.941,108.0
Jonas Valanciunas,3.938,75.0,17.857,1.25,64.286,336.0
Marcus Thornton,12.698,70.0,0.0,1.375,62.5,393.0
Myles Turner,7.419,72.973,10.417,1.313,66.667,357.0
Hollis Thompson,19.138,57.801,5.298,1.113,39.735,217.0
Al-Farouq Aminu,0,0,0,0,0,0
Nerlens Noel,10.446,75.0,11.236,1.292,65.169,346.0
Sean Kilpatrick,21.523,58.333,7.692,1.154,52.308,252.0
Enes Kanter,8.839,68.333,7.229,1.361,69.88,387.0
Marcus Smart,16.837,45.238,14.783,0.922,40.87,73.0
Terrence Ross,13.773,67.949,7.292,1.292,56.25,345.0
Raymond Felton,8.636,50.0,11.842,1.026,50.0,135.0
Gerald Green,17.339,48.469,6.034,1.0,42.241,108.0
Dwight Howard,6.263,74.359,19.672,1.115,59.016,219.0
Jerryd Bayless,15.596,54.545,12.941,1.047,41.176,151.0
Patrick Beverley,20.11,62.174,13.014,1.089,47.26,198.0
Allen Crabbe,17.857,61.024,5.0,1.193,50.714,293.0
Shabazz Muhammad,20.209,59.924,8.621,1.19,58.621,288.0
Stanley Johnson,18.709,51.351,12.676,0.986,45.07,107.0
Gary Neal,13.83,51.163,5.769,1.058,46.154,157.0
Courtney Lee,16.996,67.073,0.0,1.395,58.14,398.0
Robin Lopez,2.526,52.941,0.0,1.182,59.091,281.0
Kelly Olynyk,13.889,66.0,8.421,1.316,58.947,360.0
Alex Len,4.467,51.852,17.949,0.897,46.154,60.0
Shelvin Mack,13.539,70.513,24.561,1.105,50.877,211.0
Doug McDermott,16.344,54.327,6.78,1.042,45.763,149.0
Luis Scola,13.617,72.619,4.167,1.427,67.708,403.0
Jameer Nelson,9.302,50.0,13.889,0.917,41.667,70.0
O.J. Mayo,17.805,56.14,17.808,0.959,38.356,90.0
Jerami Grant,16.046,60.825,12.319,1.116,57.246,221.0
Jeremy Lamb,11.893,62.264,15.493,1.042,47.887,148.0
Ricky Rubio,18.498,55.495,30.0,0.918,44.706,71.0
Austin Rivers,14.422,60.0,8.791,1.132,56.044,229.0
Kyle Korver,13.85,66.092,13.0,1.16,42.0,258.0
Rodney Stuckey,21.575,57.447,8.73,1.175,58.73,272.0
Patty Mills,13.643,47.531,10.309,0.897,40.206,59.0
Jusuf Nurkic,3.245,70.0,9.091,1.364,63.636,388.0
Kevin Martin,14.545,75.0,12.5,1.438,56.25,407.0
Jordan Hill,4.708,46.154,9.091,0.909,45.455,64.0
Nikola Jokic,5.942,53.333,21.277,0.979,46.809,100.0
Aaron Gordon,0,0,0,0,0,0
Manu Ginobili,9.76,61.628,12.281,1.158,50.877,257.0
Nik Stauskas,17.852,58.333,16.26,1.033,43.089,138.0
Wayne Ellington,16.032,54.545,6.931,1.059,46.535,161.0
Gerald Henderson,13.063,61.111,10.345,1.161,55.172,259.0
Mo Williams,14.667,46.667,14.545,0.855,40.0,49.0
Archie Goodwin,21.263,61.932,14.844,1.086,56.25,193.0
Tony Allen,23.627,59.633,13.38,1.077,55.634,182.0
Terrence Jones,16.702,64.063,8.974,1.192,58.974,291.0
Mario Chalmers,15.186,55.645,13.83,1.096,52.128,204.0
Cory Joseph,9.399,70.755,13.889,1.306,62.5,351.0
Tim Duncan,4.467,68.421,26.923,1.038,50.0,142.0
Toney Douglas,17.329,62.5,8.333,1.208,56.25,309.0
Ramon Sessions,25.904,59.091,13.023,1.088,54.419,197.0
Meyers Leonard,6.78,61.29,8.333,1.167,52.778,266.0
Langston Galloway,22.046,54.132,9.804,1.072,49.02,172.0
PJ Tucker,18.098,38.889,13.869,0.774,38.686,30.0
Danny Green,20.973,54.661,11.594,0.978,39.855,99.0
Gorgui Dieng,7.238,74.444,11.667,1.383,68.333,395.0
Derrick Williams,20.592,55.67,11.765,1.052,55.556,153.0
Bobby Portis,9.69,59.756,8.0,1.06,54.0,162.0
Darrell Arthur,8.304,55.952,8.333,1.063,50.0,164.0
Jon Leuer,10.616,60.204,11.29,1.145,56.452,242.0
Carl Landry,5.431,65.385,5.882,1.353,64.706,382.0
Nick Young,14.452,50.0,8.065,0.968,40.323,94.0
Lance Stephenson,18.222,63.158,36.585,0.805,43.902,39.0
Taj Gibson,4.524,63.158,13.793,1.069,58.621,169.0
Aaron Brooks,0,0,0,0,0,0
Nene,7.523,67.857,9.756,1.146,60.976,247.0
Tyler Johnson,11.356,42.593,19.444,0.778,36.111,31.0
Matthew Dellavedova,8.964,60.87,18.966,1.017,39.655,128.0
Corey Brewer,32.996,55.491,9.211,1.096,53.07,205.0
Ben McLemore,26.21,61.157,13.376,1.089,51.592,199.0
E'Twaun Moore,18.242,54.478,13.253,0.94,42.169,78.0
DeAndre Jordan,7.52,76.087,13.433,1.194,62.687,296.0
Jason Smith,4.584,60.0,3.704,1.222,59.259,322.0
Frank Kaminsky,6.173,55.714,5.0,1.075,50.0,176.0
Lance Thomas,13.142,58.824,10.938,1.141,51.563,238.0
Wesley Johnson,20.684,61.165,6.612,1.165,52.893,264.0
Joffrey Lauvergne,8.137,69.355,5.263,1.368,68.421,390.0
Shane Larkin,14.08,60.294,21.429,1.0,46.939,108.0
Josh Smith,12.558,50.0,22.222,0.778,33.333,31.0
Marreese Speights,7.018,66.667,10.0,1.35,62.5,381.0
JaMychal Green,8.675,59.524,9.091,1.164,56.364,261.0
Garrett Temple,31.672,53.061,6.599,1.076,53.299,177.0
Brandon Jennings,18.396,46.0,25.641,0.744,35.897,26.0
Ian Mahinmi,7.834,77.778,11.765,1.373,72.549,392.0
Mason Plumlee,12.652,65.079,18.269,1.125,59.615,224.0
Jose Calderon,10.233,64.474,26.316,0.982,40.351,103.0
Patrick Patterson,10.315,54.63,8.475,1.0,37.288,108.0
Zaza Pachulia,4.05,45.0,0.0,1.172,58.621,270.0
PJ Hairston,18.987,56.818,13.333,1.067,50.0,167.0
David Lee,8.696,46.667,27.273,0.727,36.364,21.0
Luke Babbitt,13.855,58.14,2.174,1.196,45.652,297.0
Mike Dunleavy,15.351,67.742,11.429,1.2,45.714,300.0
Andrea Bargnani,3.67,72.727,8.333,1.333,66.667,371.0
Jared Dudley,20.361,60.5,10.484,1.097,43.548,207.0
Greivis Vasquez,9.043,27.273,29.412,0.588,23.529,8.0
Cody Zeller,11.203,68.085,10.294,1.294,66.176,347.0
Justise Winslow,24.098,56.542,17.007,0.973,46.259,96.0
Randy Foye,15.425,31.818,17.241,0.586,27.586,7.0
Paul Pierce,13.636,50.0,9.091,0.985,40.909,105.0
Devin Harris,21.127,53.75,5.714,1.133,55.238,232.0
Rudy Gobert,6.601,75.0,17.5,1.1,60.0,209.0
David West,7.13,53.03,15.385,0.897,43.59,60.0
TJ McConnell,13.141,50.926,29.268,0.756,36.585,28.0
Donald Sloan,17.573,63.393,15.476,1.083,54.762,188.0
Vince Carter,9.512,33.929,12.821,0.769,35.897,29.0
Kosta Koufos,7.807,58.824,2.381,1.071,54.762,170.0
D.J. Augustin,13.691,29.412,21.739,0.522,21.739,4.0
Andre Iguodala,23.809,67.683,17.391,1.13,56.522,227.0
Iman Shumpert,15.803,70.0,18.033,1.148,54.098,248.0
Andrew Nicholson,7.349,59.259,3.571,1.179,46.429,279.0
Kris Humphries,13.869,63.333,5.263,1.211,57.895,311.0
Donatas Motiejunas,9.489,55.263,11.538,0.962,50.0,92.0
Leandro Barbosa,27.333,63.107,8.13,1.22,57.724,318.0
Trey Lyles,9.648,65.789,19.231,1.077,48.077,178.0
