PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Michael Beasley,7.171,64.706,0.0,1.278,66.667,261.0
Marcin Gortat,10.725,53.846,6.667,1.01,51.429,127.0
Luol Deng,6.915,64.815,1.587,1.349,66.667,279.0
Gary Harris,1.974,60.714,11.111,1.111,55.556,188.0
Draymond Green,7.055,46.835,0.0,0.965,50.0,103.0
Elfrid Payton,4.073,68.75,10.0,1.275,62.5,260.0
Jared Sullinger,12.513,54.902,5.691,1.081,56.911,164.0
George Hill,2.442,63.158,0.0,1.318,63.636,273.0
Trey Burke,0,0,0,0,0,0
CJ Miles,2.372,38.462,0.0,1.056,55.556,149.0
Tony Parker,0,0,0,0,0,0
Mirza Teletovic,3.983,65.714,2.703,1.351,64.865,280.0
Dennis Schroder,0,0,0,0,0,0
Kent Bazemore,1.512,46.154,0.0,1.0,50.0,107.0
Otto Porter,7.143,61.765,5.0,1.183,60.0,225.0
Jose Juan Barea,0,0,0,0,0,0
Harrison Barnes,3.61,52.381,7.407,1.148,55.556,205.0
Bojan Bogdanovic,1.844,69.231,11.765,1.235,58.824,250.0
Isaiah Canaan,0,0,0,0,0,0
TJ Warren,8.946,47.619,0.0,1.0,51.111,107.0
Marco Belinelli,0,0,0,0,0,0
Kenneth Faried,21.253,52.632,4.046,1.052,53.179,147.0
Evan Turner,2.302,42.105,8.696,0.826,43.478,48.0
Jeremy Lin,0,0,0,0,0,0
Hassan Whiteside,20.459,63.946,7.143,1.189,62.755,227.0
Nikola Mirotic,4.551,66.667,0.0,1.361,69.444,282.0
Marvin Williams,9.018,55.072,6.329,1.076,53.165,160.0
Matt Barnes,6.221,50.0,7.407,1.019,48.148,130.0
Dion Waiters,1.116,50.0,0.0,1.0,50.0,107.0
Omri Casspi,4.551,54.545,2.778,1.167,55.556,212.0
Ersan Ilyasova,21.505,39.394,5.0,0.825,45.0,47.0
Jonas Valanciunas,20.253,48.387,2.083,1.014,52.083,128.0
Marcus Thornton,3.4,60.0,0.0,1.294,64.706,268.0
Myles Turner,6.801,59.459,2.273,1.25,63.636,252.0
Hollis Thompson,4.183,48.276,9.091,0.909,42.424,69.0
Al-Farouq Aminu,0,0,0,0,0,0
Nerlens Noel,12.793,58.824,7.339,1.083,55.046,165.0
Sean Kilpatrick,0,0,0,0,0,0
Enes Kanter,21.725,60.116,5.882,1.196,60.294,229.0
Marcus Smart,6.735,44.872,2.174,0.957,50.0,97.0
Terrence Ross,0,0,0,0,0,0
Raymond Felton,0,0,0,0,0,0
Gerald Green,2.84,52.941,5.263,1.053,52.632,148.0
Dwight Howard,14.784,64.078,4.167,1.146,61.806,204.0
Jerryd Bayless,0,0,0,0,0,0
Patrick Beverley,3.444,73.913,0.0,1.44,72.0,292.0
Allen Crabbe,1.276,94.444,0.0,2.0,90.0,297.0
Shabazz Muhammad,9.408,61.765,1.235,1.272,64.198,256.0
Stanley Johnson,4.48,42.857,5.882,0.941,47.059,83.0
Gary Neal,0,0,0,0,0,0
Courtney Lee,2.245,57.143,36.364,0.727,36.364,19.0
Robin Lopez,22.503,60.674,4.082,1.184,59.184,226.0
Kelly Olynyk,6.579,41.667,4.444,0.8,40.0,38.0
Alex Len,12.715,45.556,5.405,0.946,49.55,90.0
Shelvin Mack,0,0,0,0,0,0
Doug McDermott,4.017,48.214,0.0,1.0,48.276,107.0
Luis Scola,8.227,43.75,5.172,0.931,48.276,78.0
Jameer Nelson,0,0,0,0,0,0
O.J. Mayo,0,0,0,0,0,0
Jerami Grant,6.047,43.59,3.846,0.904,48.077,66.0
Jeremy Lamb,4.69,57.143,0.0,1.179,57.143,223.0
Ricky Rubio,0,0,0,0,0,0
Austin Rivers,0,0,0,0,0,0
Kyle Korver,0,0,0,0,0,0
Rodney Stuckey,0,0,0,0,0,0
Patty Mills,0,0,0,0,0,0
Jusuf Nurkic,15.339,31.111,1.923,0.654,34.615,10.0
Kevin Martin,0,0,0,0,0,0
Jordan Hill,13.124,64.0,11.957,1.207,58.696,236.0
Nikola Jokic,13.654,62.222,6.481,1.204,60.185,234.0
Aaron Gordon,0,0,0,0,0,0
Manu Ginobili,0,0,0,0,0,0
Nik Stauskas,1.597,83.333,9.091,1.636,72.727,295.0
Wayne Ellington,1.587,61.111,10.0,1.1,50.0,182.0
Gerald Henderson,2.402,66.667,0.0,1.375,68.75,284.0
Mo Williams,0,0,0,0,0,0
Archie Goodwin,3.322,55.556,5.0,1.1,55.0,182.0
Tony Allen,10.982,40.741,9.091,0.803,40.909,42.0
Terrence Jones,8.779,48.529,7.317,0.951,46.341,94.0
Mario Chalmers,2.262,50.0,7.143,0.929,50.0,77.0
Cory Joseph,0,0,0,0,0,0
Tim Duncan,8.247,72.5,6.25,1.375,70.833,284.0
Toney Douglas,0,0,0,0,0,0
Ramon Sessions,0,0,0,0,0,0
Meyers Leonard,4.143,46.667,27.273,0.682,36.364,14.0
Langston Galloway,2.738,65.625,15.789,1.105,52.632,186.0
PJ Tucker,13.342,57.471,6.931,1.129,55.446,196.0
Danny Green,3.04,57.895,5.0,1.1,55.0,182.0
Gorgui Dieng,8.806,56.604,6.849,1.178,61.644,221.0
Derrick Williams,3.769,60.0,0.0,1.286,64.286,266.0
Bobby Portis,16.667,45.455,2.326,0.942,47.674,86.0
Darrell Arthur,7.785,47.222,8.889,0.911,46.667,71.0
Jon Leuer,8.39,62.162,10.204,1.204,61.224,235.0
Carl Landry,12.141,65.625,2.632,1.342,68.421,278.0
Nick Young,0,0,0,0,0,0
Lance Stephenson,5.333,66.667,0.0,1.333,66.667,275.0
Taj Gibson,18.565,52.577,8.403,1.05,52.941,146.0
Aaron Brooks,0,0,0,0,0,0
Nene,3.486,42.857,10.526,0.842,47.368,51.0
Tyler Johnson,3.47,54.545,0.0,1.091,54.545,173.0
Matthew Dellavedova,0,0,0,0,0,0
Corey Brewer,2.315,30.769,6.25,0.75,37.5,27.0
Ben McLemore,1.836,55.556,9.091,1.0,54.545,107.0
E'Twaun Moore,2.637,54.545,8.333,1.0,50.0,107.0
DeAndre Jordan,17.396,50.0,3.871,0.961,51.613,100.0
Jason Smith,4.584,56.522,14.815,1.0,48.148,107.0
Frank Kaminsky,4.784,62.963,0.0,1.355,67.742,281.0
Lance Thomas,3.901,55.556,0.0,1.158,52.632,209.0
Wesley Johnson,2.222,27.273,7.692,0.692,30.769,15.0
Joffrey Lauvergne,9.636,60.0,8.889,1.133,55.556,199.0
Shane Larkin,0,0,0,0,0,0
Josh Smith,4.959,60.0,0.0,1.167,66.667,212.0
Marreese Speights,10.702,35.714,1.639,0.738,37.705,24.0
JaMychal Green,17.981,50.0,0.877,1.009,51.754,125.0
Garrett Temple,2.412,57.143,6.667,1.067,53.333,156.0
Brandon Jennings,0,0,0,0,0,0
Ian Mahinmi,9.063,62.0,6.78,1.203,59.322,233.0
Mason Plumlee,11.436,53.623,14.894,0.947,48.936,91.0
Jose Calderon,0,0,0,0,0,0
Patrick Patterson,8.566,46.512,6.122,0.939,46.939,82.0
Zaza Pachulia,15.084,46.914,10.185,0.917,49.074,73.0
PJ Hairston,3.774,25.0,16.667,0.667,33.333,11.0
David Lee,10.672,52.174,7.407,0.963,51.852,101.0
Luke Babbitt,6.627,47.5,4.545,0.909,45.455,69.0
Mike Dunleavy,0,0,0,0,0,0
Andrea Bargnani,6.422,38.889,9.524,0.81,38.095,43.0
Jared Dudley,2.956,66.667,22.222,1.0,55.556,107.0
Greivis Vasquez,0,0,0,0,0,0
Cody Zeller,10.379,66.667,3.175,1.27,66.667,255.0
Justise Winslow,7.541,55.0,4.348,1.065,56.522,155.0
Randy Foye,0,0,0,0,0,0
Paul Pierce,0,0,0,0,0,0
Devin Harris,0,0,0,0,0,0
Rudy Gobert,23.267,55.963,7.801,1.043,56.028,141.0
David West,6.033,75.0,6.061,1.485,72.727,293.0
TJ McConnell,2.083,36.364,15.385,0.615,30.769,6.0
Donald Sloan,0,0,0,0,0,0
Vince Carter,4.878,38.889,0.0,0.85,45.0,54.0
Kosta Koufos,17.1,60.241,4.348,1.174,58.696,217.0
D.J. Augustin,0,0,0,0,0,0
Andre Iguodala,3.313,50.0,0.0,1.063,56.25,154.0
Iman Shumpert,0,0,0,0,0,0
Andrew Nicholson,4.987,64.286,5.263,1.211,68.421,238.0
Kris Humphries,9.231,50.0,11.111,0.944,50.0,88.0
Donatas Motiejunas,6.204,50.0,11.765,0.882,47.059,58.0
Leandro Barbosa,0,0,0,0,0,0
Trey Lyles,5.751,46.154,6.452,0.903,48.387,65.0
Amir Johnson,17.361,57.609,3.0,1.09,56.0,172.0
Alexis Ajinca,10.831,57.895,6.977,1.116,55.814,194.0
Spencer Hawes,7.379,48.148,0.0,1.034,51.724,137.0
Ty Lawson,0,0,0,0,0,0
Mario Hezonja,2.593,54.167,0.0,1.143,57.143,202.0
Tony Snell,2.709,70.0,9.091,1.273,63.636,257.0
Charlie Villanueva,4.878,57.143,16.667,1.056,50.0,149.0
Steven Adams,19.533,50.538,7.692,0.957,49.573,98.0
Maurice Harkless,12.885,54.386,1.493,1.045,55.224,144.0
Josh Richardson,0,0,0,0,0,0
Willie Cauley-Stein,18.919,47.887,4.762,0.952,48.81,95.0
Dante Cunningham,4.462,33.333,9.091,0.591,31.818,4.0
Tim Hardaway Jr.,0,0,0,0,0,0
Jason Terry,0,0,0,0,0,0
Markel Brown,3.341,55.0,14.286,1.0,50.0,107.0
Raul Neto,0,0,0,0,0,0
Clint Capela,23.486,57.692,7.031,1.039,53.125,140.0
Jerian Grant,0,0,0,0,0,0
Seth Curry,0,0,0,0,0,0
John Henson,14.286,61.224,3.448,1.19,62.069,228.0
Tristan Thompson,23.52,52.778,6.475,1.043,54.676,142.0
Mike Scott,5.593,31.579,4.0,0.8,44.0,38.0
Metta World Peace,5.479,16.667,8.333,0.75,41.667,27.0
Boris Diaw,3.733,50.0,5.263,0.947,47.368,92.0
Roy Hibbert,12.477,61.111,5.797,1.232,63.768,248.0
Channing Frye,5.381,41.667,0.0,0.833,41.667,49.0
Thabo Sefolosha,4.348,42.5,4.762,0.905,38.095,67.0
Festus Ezeli,15.741,41.176,9.804,0.863,47.059,56.0
Trevor Booker,19.386,50.0,7.921,0.95,50.495,93.0
Anthony Morrow,0,0,0,0,0,0
Tyler Zeller,10.705,52.941,14.634,0.927,46.341,76.0
Shaun Livingston,3.629,38.462,16.667,0.722,38.889,16.0
Cameron Payne,0,0,0,0,0,0
Ronnie Price,0,0,0,0,0,0
Brandon Bass,12.354,43.478,3.774,0.943,45.283,87.0
Norman Powell,0,0,0,0,0,0
Larry Nance Jr.,15.084,55.102,7.407,1.019,51.852,130.0
Rondae Hollis-Jefferson,9.524,33.333,5.556,0.722,38.889,16.0
Tyson Chandler,21.532,64.706,2.885,1.26,64.423,254.0
Timofey Mozgov,8.705,57.143,12.195,1.024,51.22,133.0
Aron Baynes,18.371,42.169,5.155,0.845,43.299,52.0
Lavoy Allen,19.068,62.667,7.778,1.156,60.0,208.0
Anthony Tolliver,0,0,0,0,0,0
Tim Frazier,0,0,0,0,0,0
Joakim Noah,29.557,35.294,3.333,0.733,40.0,23.0
Chris McCullough,9.559,45.455,7.692,0.769,38.462,35.0
Sasha Vujacic,0,0,0,0,0,0
Beno Udrih,0,0,0,0,0,0
JJ Hickson,14.667,33.333,0.0,0.727,45.455,19.0
Jonathon Simmons,0,0,0,0,0,0
Richaun Holmes,13.636,68.75,5.128,1.282,64.103,264.0
Troy Daniels,0,0,0,0,0,0
JaKarr Sampson,6.849,37.5,0.0,0.8,50.0,38.0
Marcelo Huertas,0,0,0,0,0,0
Justin Holiday,0,0,0,0,0,0
Tyus Jones,0,0,0,0,0,0
Anthony Brown,0,0,0,0,0,0
Jarell Martin,17.178,63.636,7.143,1.214,64.286,241.0
Tiago Splitter,14.925,47.826,6.667,1.033,53.333,136.0
Dwight Powell,9.204,44.444,10.811,0.892,48.649,60.0
Amar'e Stoudemire,14.141,58.824,11.905,1.071,54.762,157.0
Kevin Seraphin,4.651,50.0,0.0,1.0,50.0,107.0
James Johnson,5.247,73.333,5.882,1.412,70.588,289.0
Richard Jefferson,0,0,0,0,0,0
Kyle O'Quinn,10.0,61.538,11.111,1.167,58.333,212.0
CJ Watson,0,0,0,0,0,0
Steve Blake,0,0,0,0,0,0
Ryan Kelly,7.772,41.667,0.0,1.133,53.333,199.0
Thomas Robinson,24.566,51.22,3.03,0.99,50.505,106.0
Ed Davis,28.423,63.793,2.19,1.212,62.774,240.0
Tyler Ennis,0,0,0,0,0,0
Andrew Bogut,18.848,53.731,4.167,1.014,51.389,128.0
JaVale McGee,19.767,50.0,2.941,0.941,50.0,83.0
Andre Roberson,12.275,58.824,7.317,1.098,58.537,181.0
Nemanja Bjelica,8.795,45.455,11.111,0.963,44.444,101.0
Kendall Marshall,0,0,0,0,0,0
Miles Plumlee,17.276,48.936,3.846,0.923,48.077,75.0
Kyle Anderson,3.59,36.364,14.286,0.643,35.714,9.0
Rashad Vaughn,0,0,0,0,0,0
Cole Aldrich,14.024,59.459,13.043,1.087,54.348,170.0
John Jenkins,0,0,0,0,0,0
Jonas Jerebko,6.989,34.783,3.846,0.731,38.462,22.0
Shabazz Napier,0,0,0,0,0,0
Quincy Acy,12.963,56.667,5.714,1.114,54.286,191.0
Chase Budinger,8.607,62.5,9.524,1.143,61.905,202.0
Brandon Rush,3.215,14.286,20.0,0.4,20.0,0.0
Joe Ingles,0,0,0,0,0,0
Noah Vonleh,16.046,56.863,0.0,1.196,60.714,230.0
Ray McCallum,0,0,0,0,0,0
Josh McRoberts,0,0,0,0,0,0
Solomon Hill,6.923,57.143,11.111,1.111,55.556,188.0
James Anderson,0,0,0,0,0,0
Bismack Biyombo,22.698,45.455,7.547,0.896,50.943,63.0
Alonzo Gee,8.58,48.0,0.0,1.034,55.172,137.0
Darrun Hilliard,0,0,0,0,0,0
Drew Gooden,14.05,58.824,0.0,1.176,58.824,219.0
Willie Reed,22.414,54.286,0.0,1.077,56.41,161.0
Glenn Robinson,0,0,0,0,0,0
Kelly Oubre,6.415,64.286,17.647,1.059,52.941,152.0
Phil Pressey,0,0,0,0,0,0
Axel Toupane,0,0,0,0,0,0
Kyle Singler,8.856,44.444,4.167,0.958,50.0,99.0
Jeff Withey,17.051,44.828,2.703,1.027,51.351,135.0
Johnny O'Bryant,13.672,40.741,8.571,0.771,45.714,36.0
Justin Anderson,4.405,70.0,0.0,1.4,70.0,287.0
Kevin Garnett,0,0,0,0,0,0
Dewayne Dedmon,18.595,44.118,4.444,0.978,53.333,104.0
Robert Sacre,16.981,45.455,5.556,0.944,55.556,88.0
Tayshaun Prince,0,0,0,0,0,0
Omer Asik,23.548,48.214,8.219,0.877,46.575,57.0
Kirk Hinrich,0,0,0,0,0,0
Luc Mbah a Moute,8.271,31.579,4.545,0.636,36.364,7.0
Chris Johnson,0,0,0,0,0,0
Tarik Black,20.134,55.0,13.333,0.9,46.667,64.0
Chris Andersen,19.767,50.0,5.882,1.0,52.941,107.0
Reggie Bullock,0,0,0,0,0,0
Andre Miller,0,0,0,0,0,0
Kostas Papanikolaou,0,0,0,0,0,0
Sonny Weems,0,0,0,0,0,0
Pablo Prigioni,0,0,0,0,0,0
Cristiano Felicio,15.686,50.0,6.25,0.938,50.0,79.0
Salah Mejri,11.29,70.0,28.571,1.071,50.0,157.0
Jason Thompson,17.073,50.0,0.0,1.071,57.143,157.0
Lamar Patterson,0,0,0,0,0,0
Ryan Hollins,18.571,77.778,15.385,1.231,61.538,246.0
Kendrick Perkins,0,0,0,0,0,0
Nick Collison,20.93,45.455,0.0,0.917,50.0,73.0
Sergey Karasev,0,0,0,0,0,0
