PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Tony Parker,0,0,0,0,0,0
Mirza Teletovic,13.455,44.048,13.6,0.912,47.2,160.0
Dennis Schroder,0,0,0,0,0,0
Kent Bazemore,0,0,0,0,0,0
Otto Porter,1.31,33.333,9.091,0.636,36.364,37.0
Jose Juan Barea,0,0,0,0,0,0
Harrison Barnes,12.7,47.5,9.474,0.905,45.263,157.0
Bojan Bogdanovic,7.158,35.417,16.667,0.712,34.848,56.0
Isaiah Canaan,0,0,0,0,0,0
TJ Warren,0,0,0,0,0,0
Marco Belinelli,0,0,0,0,0,0
Kenneth Faried,11.548,49.315,12.766,0.936,47.872,172.0
Evan Turner,10.51,48.837,8.571,0.99,49.524,187.0
Jeremy Lin,0,0,0,0,0,0
Hassan Whiteside,21.921,45.342,18.095,0.786,38.571,84.0
Nikola Mirotic,11.125,40.323,11.364,0.83,44.318,106.0
Marvin Williams,4.338,58.065,7.895,1.158,55.263,217.0
Matt Barnes,2.304,25.0,25.0,0.45,25.0,14.0
Dion Waiters,0,0,0,0,0,0
Omri Casspi,1.264,50.0,10.0,1.2,60.0,219.0
Ersan Ilyasova,6.989,12.5,23.077,0.385,23.077,6.0
Jonas Valanciunas,27.426,47.682,15.385,0.867,44.103,134.0
Marcus Thornton,0,0,0,0,0,0
Myles Turner,21.948,42.276,8.451,0.845,41.549,119.0
Hollis Thompson,0,0,0,0,0,0
Al-Farouq Aminu,0,0,0,0,0,0
Nerlens Noel,10.211,40.0,19.54,0.678,37.931,46.0
Sean Kilpatrick,0,0,0,0,0,0
Enes Kanter,18.956,48.438,16.292,0.888,44.944,147.0
Marcus Smart,6.149,38.889,7.143,0.81,40.476,99.0
Terrence Ross,0,0,0,0,0,0
Raymond Felton,0,0,0,0,0,0
Gerald Green,2.84,83.333,0.0,1.737,84.211,223.0
Dwight Howard,30.493,47.549,16.498,0.822,43.771,101.0
Jerryd Bayless,0,0,0,0,0,0
Patrick Beverley,0,0,0,0,0,0
Allen Crabbe,0,0,0,0,0,0
Shabazz Muhammad,9.872,40.984,7.059,0.953,50.588,180.0
Stanley Johnson,4.348,30.435,21.212,0.576,30.303,26.0
Gary Neal,0,0,0,0,0,0
Courtney Lee,0,0,0,0,0,0
Robin Lopez,29.162,50.0,17.717,0.894,45.276,152.0
Kelly Olynyk,7.31,51.515,18.0,0.92,48.0,164.0
Alex Len,29.553,35.152,20.155,0.686,36.434,49.0
Shelvin Mack,0,0,0,0,0,0
Doug McDermott,2.909,42.105,0.0,0.905,47.619,156.0
Luis Scola,15.461,41.86,17.431,0.725,36.697,59.0
Jameer Nelson,0,0,0,0,0,0
O.J. Mayo,2.439,11.111,0.0,0.4,20.0,8.0
Jerami Grant,5.698,35.714,10.204,0.878,48.98,140.0
Jeremy Lamb,0,0,0,0,0,0
Ricky Rubio,0,0,0,0,0,0
Austin Rivers,0,0,0,0,0,0
Kyle Korver,0,0,0,0,0,0
Rodney Stuckey,0,0,0,0,0,0
Patty Mills,0,0,0,0,0,0
Jusuf Nurkic,31.858,33.75,15.741,0.639,33.333,38.0
Kevin Martin,4.128,35.714,11.111,0.778,38.889,78.0
Jordan Hill,24.108,45.652,10.059,0.822,43.195,102.0
Nikola Jokic,19.848,46.667,12.102,0.936,46.497,173.0
Aaron Gordon,0,0,0,0,0,0
Manu Ginobili,0,0,0,0,0,0
Nik Stauskas,0,0,0,0,0,0
Wayne Ellington,0,0,0,0,0,0
Gerald Henderson,7.808,37.143,13.462,0.846,44.231,120.0
Mo Williams,0,0,0,0,0,0
Archie Goodwin,0,0,0,0,0,0
Tony Allen,2.496,30.769,13.333,0.6,26.667,28.0
Terrence Jones,7.923,36.667,8.108,0.784,37.838,83.0
Mario Chalmers,0,0,0,0,0,0
Cory Joseph,0,0,0,0,0,0
Tim Duncan,25.945,42.975,9.934,0.861,44.371,131.0
Toney Douglas,0,0,0,0,0,0
Ramon Sessions,0,0,0,0,0,0
Meyers Leonard,5.838,54.167,19.355,0.871,45.161,137.0
Langston Galloway,0,0,0,0,0,0
PJ Tucker,8.454,26.531,17.188,0.516,26.563,18.0
Danny Green,0,0,0,0,0,0
Gorgui Dieng,15.682,44.444,15.385,0.9,46.154,155.0
Derrick Williams,9.556,38.889,5.634,0.93,47.887,170.0
Bobby Portis,16.473,40.0,18.824,0.776,38.824,77.0
Darrell Arthur,7.958,48.78,4.348,0.957,47.826,182.0
Jon Leuer,7.534,47.059,11.364,0.886,45.455,143.0
Carl Landry,20.447,56.098,12.5,1.078,57.813,209.0
Nick Young,0,0,0,0,0,0
Lance Stephenson,5.128,37.5,10.0,0.75,40.0,73.0
Taj Gibson,24.337,50.82,13.462,0.891,45.513,150.0
Aaron Brooks,0,0,0,0,0,0
Nene,31.009,52.212,16.568,0.888,46.746,145.0
Tyler Johnson,0,0,0,0,0,0
Matthew Dellavedova,0,0,0,0,0,0
Corey Brewer,0,0,0,0,0,0
Ben McLemore,0,0,0,0,0,0
E'Twaun Moore,2.418,44.444,18.182,0.727,36.364,62.0
DeAndre Jordan,7.183,46.512,12.5,0.781,43.75,80.0
Jason Smith,2.377,18.182,14.286,0.357,21.429,5.0
Frank Kaminsky,10.802,34.0,11.429,0.786,41.429,84.0
Lance Thomas,5.339,61.111,15.385,1.231,57.692,221.0
Wesley Johnson,0,0,0,0,0,0
Joffrey Lauvergne,14.133,55.769,15.152,1.03,50.0,203.0
Shane Larkin,0,0,0,0,0,0
Josh Smith,4.651,20.0,40.0,0.3,20.0,3.0
Marreese Speights,8.596,38.889,16.327,0.776,38.776,76.0
JaMychal Green,13.88,39.344,13.636,0.841,44.318,114.0
Garrett Temple,0,0,0,0,0,0
Brandon Jennings,0,0,0,0,0,0
Ian Mahinmi,10.753,44.444,12.857,0.8,42.857,93.0
Mason Plumlee,8.637,49.057,15.493,0.873,45.07,139.0
Jose Calderon,0,0,0,0,0,0
Patrick Patterson,2.448,36.364,21.429,0.571,28.571,23.0
Zaza Pachulia,4.19,47.368,23.333,0.867,43.333,134.0
PJ Hairston,0,0,0,0,0,0
David Lee,11.111,47.059,9.524,0.952,47.619,178.0
Luke Babbitt,0,0,0,0,0,0
Mike Dunleavy,0,0,0,0,0,0
Andrea Bargnani,4.281,33.333,7.143,1.0,50.0,189.0
Jared Dudley,0,0,0,0,0,0
Greivis Vasquez,0,0,0,0,0,0
Cody Zeller,2.636,40.0,0.0,0.938,43.75,174.0
Justise Winslow,3.443,25.0,14.286,0.476,28.571,15.0
Randy Foye,0,0,0,0,0,0
Paul Pierce,6.405,47.826,16.129,0.871,45.161,137.0
Devin Harris,0,0,0,0,0,0
Rudy Gobert,3.96,38.462,29.167,0.667,37.5,42.0
David West,21.024,54.839,8.696,1.078,53.913,210.0
TJ McConnell,0,0,0,0,0,0
Donald Sloan,0,0,0,0,0,0
Vince Carter,8.293,36.0,14.706,0.735,38.235,69.0
Kosta Koufos,13.197,42.857,16.901,0.718,36.62,57.0
D.J. Augustin,0,0,0,0,0,0
Andre Iguodala,2.899,40.0,28.571,0.571,28.571,23.0
Iman Shumpert,0,0,0,0,0,0
Andrew Nicholson,32.284,49.515,10.569,0.943,47.154,176.0
Kris Humphries,0,0,0,0,0,0
Donatas Motiejunas,21.898,46.939,8.333,0.867,45.0,134.0
Leandro Barbosa,0,0,0,0,0,0
Trey Lyles,2.226,42.857,16.667,0.917,50.0,162.0
Amir Johnson,10.938,46.154,9.524,0.857,46.032,128.0
Alexis Ajinca,9.572,37.5,13.158,0.684,34.211,47.0
Spencer Hawes,13.741,41.463,12.963,0.796,40.741,90.0
Ty Lawson,0,0,0,0,0,0
Mario Hezonja,0,0,0,0,0,0
Tony Snell,0,0,0,0,0,0
Charlie Villanueva,6.233,40.0,8.696,0.783,39.13,82.0
Steven Adams,7.346,53.333,18.182,0.886,50.0,143.0
Maurice Harkless,4.423,35.714,30.435,0.478,26.087,16.0
Josh Richardson,0,0,0,0,0,0
Willie Cauley-Stein,5.631,31.579,20.0,0.52,28.0,19.0
Dante Cunningham,0,0,0,0,0,0
Tim Hardaway Jr.,0,0,0,0,0,0
Jason Terry,0,0,0,0,0,0
Markel Brown,0,0,0,0,0,0
Raul Neto,0,0,0,0,0,0
Clint Capela,4.404,37.5,20.833,0.583,33.333,27.0
Jerian Grant,0,0,0,0,0,0
Seth Curry,0,0,0,0,0,0
John Henson,14.039,38.636,12.281,0.719,36.842,58.0
Tristan Thompson,5.753,46.429,8.824,0.824,41.176,103.0
Mike Scott,8.054,52.0,11.111,1.056,55.556,206.0
Metta World Peace,17.352,21.739,13.158,0.605,34.211,32.0
Boris Diaw,38.507,62.759,18.878,1.046,52.041,205.0
Roy Hibbert,29.295,34.375,12.963,0.673,33.951,45.0
Channing Frye,5.381,57.143,33.333,0.833,41.667,108.0
Thabo Sefolosha,0,0,0,0,0,0
Festus Ezeli,21.296,37.255,11.594,0.696,39.13,52.0
Trevor Booker,3.263,41.667,23.529,0.765,35.294,75.0
Anthony Morrow,0,0,0,0,0,0
Tyler Zeller,6.266,40.0,16.667,0.917,45.833,162.0
Shaun Livingston,19.153,50.602,8.421,1.0,48.421,189.0
Cameron Payne,0,0,0,0,0,0
Ronnie Price,0,0,0,0,0,0
Brandon Bass,11.422,43.75,10.204,1.082,53.061,211.0
Norman Powell,0,0,0,0,0,0
Larry Nance Jr.,0,0,0,0,0,0
Rondae Hollis-Jefferson,0,0,0,0,0,0
Tyson Chandler,8.282,52.0,27.5,0.85,42.5,121.0
Timofey Mozgov,18.047,40.58,15.294,0.741,36.471,72.0
Aron Baynes,17.614,45.07,10.753,0.914,46.237,161.0
Lavoy Allen,8.475,32.0,30.0,0.525,27.5,20.0
Anthony Tolliver,0,0,0,0,0,0
Tim Frazier,0,0,0,0,0,0
Joakim Noah,4.926,33.333,10.0,0.6,30.0,28.0
Chris McCullough,0,0,0,0,0,0
Sasha Vujacic,0,0,0,0,0,0
Beno Udrih,0,0,0,0,0,0
JJ Hickson,9.211,41.667,0.0,0.786,42.857,84.0
Jonathon Simmons,0,0,0,0,0,0
Richaun Holmes,4.196,50.0,33.333,0.833,41.667,108.0
Troy Daniels,0,0,0,0,0,0
JaKarr Sampson,0,0,0,0,0,0
Marcelo Huertas,0,0,0,0,0,0
Justin Holiday,0,0,0,0,0,0
Tyus Jones,0,0,0,0,0,0
Anthony Brown,0,0,0,0,0,0
Jarell Martin,9.202,41.667,13.333,0.8,40.0,93.0
Tiago Splitter,13.433,43.478,7.407,0.889,44.444,149.0
Dwight Powell,0,0,0,0,0,0
Amar'e Stoudemire,19.192,47.368,22.807,0.789,40.351,89.0
Kevin Seraphin,43.411,35.556,16.071,0.625,32.143,35.0
James Johnson,5.556,54.545,22.222,0.833,50.0,108.0
Richard Jefferson,0,0,0,0,0,0
Kyle O'Quinn,18.333,44.681,24.242,0.727,36.364,62.0
CJ Watson,0,0,0,0,0,0
Steve Blake,0,0,0,0,0,0
Ryan Kelly,9.326,28.571,11.111,0.611,33.333,33.0
Thomas Robinson,4.963,23.077,25.0,0.3,15.0,3.0
Ed Davis,4.357,55.556,14.286,1.0,47.619,189.0
Tyler Ennis,0,0,0,0,0,0
Andrew Bogut,6.544,35.0,20.0,0.56,28.0,22.0
JaVale McGee,7.558,22.222,23.077,0.385,23.077,6.0
Andre Roberson,0,0,0,0,0,0
Nemanja Bjelica,4.56,57.143,42.857,0.643,35.714,40.0
Kendall Marshall,5.988,20.0,10.0,0.8,50.0,93.0
Miles Plumlee,12.292,56.25,10.811,1.027,51.351,202.0
Kyle Anderson,9.744,36.667,13.158,0.737,36.842,70.0
Rashad Vaughn,0,0,0,0,0,0
Cole Aldrich,6.402,28.571,19.048,0.571,33.333,23.0
John Jenkins,0,0,0,0,0,0
Jonas Jerebko,4.839,25.0,16.667,0.611,33.333,33.0
Shabazz Napier,0,0,0,0,0,0
Quincy Acy,0,0,0,0,0,0
Chase Budinger,0,0,0,0,0,0
Brandon Rush,0,0,0,0,0,0
Joe Ingles,0,0,0,0,0,0
Noah Vonleh,7.163,18.182,4.0,0.4,24.0,8.0
Ray McCallum,0,0,0,0,0,0
Josh McRoberts,0,0,0,0,0,0
Solomon Hill,0,0,0,0,0,0
James Anderson,0,0,0,0,0,0
Bismack Biyombo,3.64,42.857,17.647,0.706,35.294,53.0
Alonzo Gee,0,0,0,0,0,0
Darrun Hilliard,0,0,0,0,0,0
Drew Gooden,0,0,0,0,0,0
Willie Reed,8.621,45.455,6.667,0.8,40.0,93.0
Glenn Robinson,0,0,0,0,0,0
Kelly Oubre,0,0,0,0,0,0
Phil Pressey,0,0,0,0,0,0
Axel Toupane,0,0,0,0,0,0
Kyle Singler,0,0,0,0,0,0
Jeff Withey,0,0,0,0,0,0
Johnny O'Bryant,7.031,50.0,5.556,1.0,50.0,189.0
Justin Anderson,0,0,0,0,0,0
Kevin Garnett,18.571,41.667,0.0,0.923,46.154,167.0
Dewayne Dedmon,6.198,57.143,6.667,1.067,53.333,207.0
Robert Sacre,17.924,30.769,10.526,0.684,42.105,47.0
Tayshaun Prince,7.895,38.889,9.524,0.762,38.095,74.0
Omer Asik,0,0,0,0,0,0
Kirk Hinrich,0,0,0,0,0,0
Luc Mbah a Moute,0,0,0,0,0,0
Chris Johnson,0,0,0,0,0,0
Tarik Black,10.067,41.667,13.333,0.733,40.0,67.0
Chris Andersen,0,0,0,0,0,0
Reggie Bullock,0,0,0,0,0,0
Andre Miller,0,0,0,0,0,0
Kostas Papanikolaou,0,0,0,0,0,0
Sonny Weems,0,0,0,0,0,0
Pablo Prigioni,0,0,0,0,0,0
Cristiano Felicio,0,0,0,0,0,0
Salah Mejri,0,0,0,0,0,0
Jason Thompson,0,0,0,0,0,0
Lamar Patterson,0,0,0,0,0,0
Ryan Hollins,0,0,0,0,0,0
Kendrick Perkins,17.969,35.714,34.783,0.478,26.087,16.0
Nick Collison,0,0,0,0,0,0
Sergey Karasev,0,0,0,0,0,0
