PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
TJ Warren,0,0,0,0,0,0
Marco Belinelli,0,0,0,0,0,0
Kenneth Faried,16.216,61.165,6.818,1.129,59.091,171.0
Evan Turner,0,0,0,0,0,0
Jeremy Lin,0,0,0,0,0,0
Hassan Whiteside,20.772,70.0,6.533,1.342,67.337,206.0
Nikola Mirotic,7.585,54.808,8.333,1.033,38.333,125.0
Marvin Williams,14.84,57.025,3.846,1.131,46.154,174.0
Matt Barnes,3.341,64.583,10.345,1.207,48.276,188.0
Dion Waiters,0,0,0,0,0,0
Omri Casspi,2.781,41.667,4.545,0.864,40.909,48.0
Ersan Ilyasova,17.204,46.552,3.125,0.969,40.625,94.0
Jonas Valanciunas,14.205,60.0,3.96,1.267,63.366,197.0
Marcus Thornton,0,0,0,0,0,0
Myles Turner,27.821,41.72,4.444,0.839,43.889,40.0
Hollis Thompson,0,0,0,0,0,0
Al-Farouq Aminu,0,0,0,0,0,0
Nerlens Noel,18.427,53.043,15.924,0.936,49.045,75.0
Sean Kilpatrick,0,0,0,0,0,0
Enes Kanter,20.234,55.769,8.947,1.095,54.211,154.0
Marcus Smart,0,0,0,0,0,0
Terrence Ross,0,0,0,0,0,0
Raymond Felton,0,0,0,0,0,0
Gerald Green,0,0,0,0,0,0
Dwight Howard,9.343,63.014,9.89,1.099,56.044,156.0
Jerryd Bayless,0,0,0,0,0,0
Patrick Beverley,1.928,64.286,0.0,1.286,57.143,199.0
Allen Crabbe,3.189,62.5,12.0,1.12,44.0,166.0
Shabazz Muhammad,0,0,0,0,0,0
Stanley Johnson,0,0,0,0,0,0
Gary Neal,0,0,0,0,0,0
Courtney Lee,0,0,0,0,0,0
Robin Lopez,12.974,54.023,11.504,1.035,53.097,126.0
Kelly Olynyk,19.444,53.982,5.263,1.038,46.617,128.0
Alex Len,11.34,43.75,7.071,0.869,46.465,49.0
Shelvin Mack,0,0,0,0,0,0
Doug McDermott,0,0,0,0,0,0
Luis Scola,18.44,44.397,7.692,0.831,39.231,37.0
Jameer Nelson,0,0,0,0,0,0
O.J. Mayo,0,0,0,0,0,0
Jerami Grant,10.465,30.189,22.222,0.6,34.444,9.0
Jeremy Lamb,0,0,0,0,0,0
Ricky Rubio,0,0,0,0,0,0
Austin Rivers,0,0,0,0,0,0
Kyle Korver,0,0,0,0,0,0
Rodney Stuckey,0,0,0,0,0,0
Patty Mills,0,0,0,0,0,0
Jusuf Nurkic,24.484,51.563,9.639,1.012,51.807,118.0
Kevin Martin,0,0,0,0,0,0
Jordan Hill,19.829,49.153,7.194,0.964,48.921,91.0
Nikola Jokic,19.469,48.872,6.494,0.994,48.701,105.0
Aaron Gordon,0,0,0,0,0,0
Manu Ginobili,0,0,0,0,0,0
Nik Stauskas,0,0,0,0,0,0
Wayne Ellington,0,0,0,0,0,0
Gerald Henderson,0,0,0,0,0,0
Mo Williams,0,0,0,0,0,0
Archie Goodwin,0,0,0,0,0,0
Tony Allen,0,0,0,0,0,0
Terrence Jones,11.991,53.261,5.357,1.107,51.786,161.0
Mario Chalmers,0,0,0,0,0,0
Cory Joseph,0,0,0,0,0,0
Tim Duncan,24.227,47.009,4.965,0.965,49.645,92.0
Toney Douglas,0,0,0,0,0,0
Ramon Sessions,0,0,0,0,0,0
Meyers Leonard,26.365,57.308,6.429,1.086,45.714,150.0
Langston Galloway,0,0,0,0,0,0
PJ Tucker,1.585,31.818,8.333,0.583,25.0,7.0
Danny Green,0,0,0,0,0,0
Gorgui Dieng,22.316,47.794,13.514,0.946,47.568,77.0
Derrick Williams,7.402,52.273,9.091,1.018,47.273,121.0
Bobby Portis,16.085,52.113,9.639,0.964,44.578,90.0
Darrell Arthur,20.761,47.222,6.667,0.925,42.5,68.0
Jon Leuer,23.459,62.288,8.029,1.182,52.555,187.0
Carl Landry,17.252,59.375,5.556,1.13,57.407,173.0
Nick Young,0,0,0,0,0,0
Lance Stephenson,0,0,0,0,0,0
Taj Gibson,12.012,43.75,6.494,0.883,46.753,53.0
Aaron Brooks,0,0,0,0,0,0
Nene,16.881,50.685,9.783,0.957,51.087,86.0
Tyler Johnson,0,0,0,0,0,0
Matthew Dellavedova,0,0,0,0,0,0
Corey Brewer,0,0,0,0,0,0
Ben McLemore,0,0,0,0,0,0
E'Twaun Moore,0,0,0,0,0,0
DeAndre Jordan,20.314,82.09,6.077,1.403,74.586,213.0
Jason Smith,40.408,51.131,4.202,1.004,50.42,117.0
Frank Kaminsky,20.525,51.282,6.015,1.0,42.857,106.0
Lance Thomas,2.464,44.444,16.667,0.833,41.667,38.0
Wesley Johnson,5.812,48.438,5.882,0.912,35.294,66.0
Joffrey Lauvergne,24.625,52.525,4.348,1.104,53.043,158.0
Shane Larkin,0,0,0,0,0,0
Josh Smith,13.023,34.783,14.286,0.643,28.571,11.0
Marreese Speights,21.754,52.857,5.645,1.081,50.0,146.0
JaMychal Green,14.826,46.25,9.574,0.894,44.681,58.0
Garrett Temple,0,0,0,0,0,0
Brandon Jennings,0,0,0,0,0,0
Ian Mahinmi,20.891,61.616,8.824,1.125,59.559,170.0
Mason Plumlee,20.803,53.704,17.544,0.982,52.047,100.0
Jose Calderon,0,0,0,0,0,0
Patrick Patterson,14.161,50.0,8.642,0.926,37.037,70.0
Zaza Pachulia,17.877,43.333,7.813,0.969,52.344,94.0
PJ Hairston,0,0,0,0,0,0
David Lee,21.693,63.636,12.195,1.171,58.537,184.0
Luke Babbitt,0,0,0,0,0,0
Mike Dunleavy,0,0,0,0,0,0
Andrea Bargnani,33.028,45.631,0.926,0.954,46.296,83.0
Jared Dudley,13.465,48.571,7.317,0.951,43.902,79.0
Greivis Vasquez,0,0,0,0,0,0
Cody Zeller,28.83,58.955,6.286,1.217,62.286,193.0
Justise Winslow,0,0,0,0,0,0
Randy Foye,0,0,0,0,0,0
Paul Pierce,16.322,45.27,5.063,0.873,32.911,51.0
Devin Harris,0,0,0,0,0,0
Rudy Gobert,17.492,60.606,9.434,1.085,63.208,149.0
David West,19.378,45.745,7.547,0.896,44.34,60.0
TJ McConnell,0,0,0,0,0,0
Donald Sloan,0,0,0,0,0,0
Vince Carter,0,0,0,0,0,0
Kosta Koufos,21.004,50.0,4.425,0.991,49.558,103.0
D.J. Augustin,0,0,0,0,0,0
Andre Iguodala,0,0,0,0,0,0
Iman Shumpert,0,0,0,0,0,0
Andrew Nicholson,18.635,45.455,14.085,0.845,35.211,44.0
Kris Humphries,19.708,41.667,7.407,0.741,29.63,23.0
Donatas Motiejunas,18.248,48.611,16.0,0.88,44.0,52.0
Leandro Barbosa,0,0,0,0,0,0
Trey Lyles,15.77,44.805,4.706,0.906,42.353,64.0
Amir Johnson,15.625,62.329,11.111,1.122,55.556,169.0
Alexis Ajinca,27.456,48.864,10.092,0.945,48.624,76.0
Spencer Hawes,18.066,50.82,7.042,1.014,43.662,119.0
Ty Lawson,0,0,0,0,0,0
Mario Hezonja,0,0,0,0,0,0
Tony Snell,0,0,0,0,0,0
Charlie Villanueva,10.84,56.757,7.5,1.075,45.0,143.0
Steven Adams,24.708,63.025,10.135,1.122,57.432,168.0
Maurice Harkless,2.115,12.5,9.091,0.455,27.273,2.0
Josh Richardson,0,0,0,0,0,0
Willie Cauley-Stein,14.189,57.407,6.349,1.143,57.143,176.0
Dante Cunningham,4.462,65.0,4.545,1.318,59.091,204.0
Tim Hardaway Jr.,0,0,0,0,0,0
Jason Terry,0,0,0,0,0,0
Markel Brown,0,0,0,0,0,0
Raul Neto,0,0,0,0,0,0
Clint Capela,18.532,68.354,9.901,1.168,61.386,183.0
Jerian Grant,0,0,0,0,0,0
Seth Curry,0,0,0,0,0,0
John Henson,21.921,60.0,6.742,1.09,55.056,153.0
Tristan Thompson,20.981,67.021,5.645,1.29,67.742,200.0
Mike Scott,18.792,55.063,3.571,1.107,44.048,161.0
Metta World Peace,0,0,0,0,0,0
Boris Diaw,11.395,50.0,17.241,0.845,39.655,43.0
Roy Hibbert,16.998,46.429,5.319,0.926,46.809,69.0
Channing Frye,17.127,56.667,0.0,1.161,45.161,181.0
Thabo Sefolosha,0,0,0,0,0,0
Festus Ezeli,16.049,57.895,3.846,1.058,57.692,137.0
Trevor Booker,16.123,54.412,11.905,0.976,48.81,97.0
Anthony Morrow,0,0,0,0,0,0
Tyler Zeller,34.465,44.66,9.091,0.955,47.727,84.0
Shaun Livingston,0,0,0,0,0,0
Cameron Payne,0,0,0,0,0,0
Ronnie Price,0,0,0,0,0,0
Brandon Bass,27.273,55.056,7.692,1.145,58.12,177.0
Norman Powell,0,0,0,0,0,0
Larry Nance Jr.,11.453,44.444,9.756,0.829,41.463,36.0
Rondae Hollis-Jefferson,0,0,0,0,0,0
Tyson Chandler,18.012,54.688,3.448,1.138,60.92,175.0
Timofey Mozgov,16.773,66.129,8.861,1.215,62.025,192.0
Aron Baynes,22.348,53.933,6.78,1.11,57.627,163.0
Lavoy Allen,17.161,51.351,7.407,1.0,48.148,106.0
Anthony Tolliver,10.818,57.353,9.756,1.073,41.463,142.0
Tim Frazier,0,0,0,0,0,0
Joakim Noah,9.852,31.25,5.0,0.6,30.0,9.0
Chris McCullough,21.323,47.917,0.0,0.931,48.276,71.0
Sasha Vujacic,0,0,0,0,0,0
Beno Udrih,0,0,0,0,0,0
JJ Hickson,17.333,50.0,7.692,0.846,46.154,45.0
Jonathon Simmons,0,0,0,0,0,0
Richaun Holmes,21.329,51.0,4.918,1.033,54.098,123.0
Troy Daniels,0,0,0,0,0,0
JaKarr Sampson,0,0,0,0,0,0
Marcelo Huertas,0,0,0,0,0,0
Justin Holiday,0,0,0,0,0,0
Tyus Jones,0,0,0,0,0,0
Anthony Brown,0,0,0,0,0,0
Jarell Martin,14.724,31.25,12.5,0.708,41.667,18.0
Tiago Splitter,15.92,42.308,15.625,0.75,37.5,24.0
Dwight Powell,23.383,48.148,6.383,0.936,48.936,74.0
Amar'e Stoudemire,27.273,67.188,7.407,1.296,65.432,202.0
Kevin Seraphin,13.566,46.667,11.429,0.857,42.857,46.0
James Johnson,0,0,0,0,0,0
Richard Jefferson,0,0,0,0,0,0
Kyle O'Quinn,19.722,41.27,7.042,0.775,40.845,28.0
CJ Watson,0,0,0,0,0,0
Steve Blake,0,0,0,0,0,0
Ryan Kelly,10.881,26.316,0.0,0.667,33.333,13.0
Thomas Robinson,26.303,42.169,14.151,0.774,38.679,27.0
Ed Davis,24.896,57.317,11.667,1.042,55.0,132.0
Tyler Ennis,0,0,0,0,0,0
Andrew Bogut,9.686,48.485,8.108,0.892,45.946,56.0
JaVale McGee,22.674,68.966,10.256,1.154,61.538,180.0
Andre Roberson,0,0,0,0,0,0
Nemanja Bjelica,12.378,74.194,10.526,1.368,52.632,210.0
Kendall Marshall,0,0,0,0,0,0
Miles Plumlee,20.266,76.471,4.918,1.443,75.41,216.0
Kyle Anderson,0,0,0,0,0,0
Rashad Vaughn,0,0,0,0,0,0
Cole Aldrich,43.293,62.5,11.268,1.148,57.746,178.0
John Jenkins,0,0,0,0,0,0
Jonas Jerebko,11.828,27.632,6.818,0.568,27.273,6.0
Shabazz Napier,0,0,0,0,0,0
Quincy Acy,14.074,45.588,7.895,0.895,39.474,59.0
Chase Budinger,0,0,0,0,0,0
Brandon Rush,0,0,0,0,0,0
Joe Ingles,0,0,0,0,0,0
Noah Vonleh,18.338,38.462,12.5,0.719,32.813,20.0
Ray McCallum,0,0,0,0,0,0
Josh McRoberts,18.367,39.063,5.556,0.806,33.333,32.0
Solomon Hill,5.0,68.182,7.692,1.231,61.538,194.0
James Anderson,0,0,0,0,0,0
Bismack Biyombo,19.272,63.077,7.778,1.178,63.333,185.0
Alonzo Gee,0,0,0,0,0,0
Darrun Hilliard,0,0,0,0,0,0
Drew Gooden,26.446,26.0,18.75,0.469,21.875,3.0
Willie Reed,25.287,64.516,6.818,1.182,61.364,186.0
Glenn Robinson,0,0,0,0,0,0
Kelly Oubre,0,0,0,0,0,0
Phil Pressey,0,0,0,0,0,0
Axel Toupane,0,0,0,0,0,0
Kyle Singler,0,0,0,0,0,0
Jeff Withey,17.972,53.571,10.256,1.077,53.846,144.0
Johnny O'Bryant,13.281,33.333,5.882,0.706,35.294,17.0
Justin Anderson,0,0,0,0,0,0
Kevin Garnett,20.0,62.963,3.571,1.214,60.714,190.0
Dewayne Dedmon,27.273,71.154,6.061,1.379,71.212,211.0
Robert Sacre,23.585,50.0,0.0,1.04,52.0,130.0
Tayshaun Prince,3.759,25.0,20.0,0.4,20.0,0.0
Omer Asik,21.29,54.762,15.152,0.985,54.545,101.0
Kirk Hinrich,0,0,0,0,0,0
Luc Mbah a Moute,7.519,38.889,0.0,0.75,40.0,24.0
Chris Johnson,0,0,0,0,0,0
Tarik Black,28.859,55.556,4.651,1.0,53.488,106.0
Chris Andersen,23.256,53.333,10.0,0.95,55.0,78.0
Reggie Bullock,0,0,0,0,0,0
Andre Miller,0,0,0,0,0,0
Kostas Papanikolaou,0,0,0,0,0,0
Sonny Weems,0,0,0,0,0,0
Pablo Prigioni,0,0,0,0,0,0
Cristiano Felicio,33.333,66.667,8.824,1.294,64.706,201.0
Salah Mejri,23.387,78.947,10.345,1.345,75.862,207.0
Jason Thompson,17.073,45.833,7.143,1.0,42.857,106.0
Lamar Patterson,0,0,0,0,0,0
Ryan Hollins,14.286,71.429,10.0,1.3,70.0,203.0
Kendrick Perkins,24.219,59.091,19.355,1.0,51.613,106.0
Nick Collison,25.581,53.333,20.455,0.909,47.727,65.0
Sergey Karasev,0,0,0,0,0,0
