PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Luol Deng,2.854,44.118,19.231,0.846,42.308,201.0
Gary Harris,10.417,43.333,14.737,0.8,38.947,162.0
Draymond Green,5.004,48.684,24.59,0.852,40.984,207.0
Elfrid Payton,34.827,40.0,19.298,0.678,35.38,81.0
Jared Sullinger,0,0,0,0,0,0
George Hill,28.746,40.888,11.969,0.792,35.907,158.0
Trey Burke,34.672,44.444,13.514,0.842,40.927,197.0
CJ Miles,7.115,36.957,9.259,0.704,31.481,95.0
Tony Parker,50.978,51.355,14.499,0.925,46.482,249.0
Mirza Teletovic,1.292,35.714,33.333,0.583,25.0,41.0
Dennis Schroder,54.354,39.928,19.366,0.71,34.859,101.0
Kent Bazemore,15.119,31.553,20.0,0.593,28.571,46.0
Otto Porter,9.881,43.919,9.639,0.819,39.759,177.0
Jose Juan Barea,52.846,48.361,14.945,0.87,38.901,220.0
Harrison Barnes,4.412,50.0,9.091,0.939,45.455,257.0
Bojan Bogdanovic,12.256,41.765,18.584,0.761,35.398,139.0
Isaiah Canaan,20.32,38.168,15.73,0.758,33.708,136.0
TJ Warren,10.338,44.186,7.692,0.865,46.154,215.0
Marco Belinelli,13.299,31.818,17.647,0.569,26.471,37.0
Kenneth Faried,0,0,0,0,0,0
Evan Turner,31.531,43.29,22.54,0.708,35.238,98.0
Jeremy Lin,32.709,41.702,18.072,0.789,38.253,155.0
Hassan Whiteside,0,0,0,0,0,0
Nikola Mirotic,2.781,25.0,40.909,0.318,13.636,7.0
Marvin Williams,2.055,46.154,16.667,0.833,44.444,189.0
Matt Barnes,5.3,44.595,17.391,0.739,32.609,118.0
Dion Waiters,25.446,37.921,15.351,0.689,33.772,88.0
Omri Casspi,4.425,34.783,25.714,0.543,25.714,31.0
Ersan Ilyasova,0,0,0,0,0,0
Jonas Valanciunas,0,0,0,0,0,0
Marcus Thornton,25.397,35.185,12.5,0.75,31.25,125.0
Myles Turner,0,0,0,0,0,0
Hollis Thompson,6.591,31.25,19.231,0.558,26.923,36.0
Al-Farouq Aminu,0,0,0,0,0,0
Nerlens Noel,0,0,0,0,0,0
Sean Kilpatrick,19.205,46.429,10.345,1.0,50.0,270.0
Enes Kanter,0,0,0,0,0,0
Marcus Smart,18.155,44.118,20.161,0.774,37.903,144.0
Terrence Ross,11.765,39.333,6.098,0.768,37.805,143.0
Raymond Felton,45.0,42.27,16.667,0.775,37.879,146.0
Gerald Green,7.324,46.25,14.286,0.837,38.776,194.0
Dwight Howard,0,0,0,0,0,0
Jerryd Bayless,21.101,44.118,18.261,0.791,39.13,157.0
Patrick Beverley,19.008,38.095,18.841,0.645,31.884,66.0
Allen Crabbe,9.184,37.692,5.556,0.75,37.5,125.0
Shabazz Muhammad,6.852,51.087,13.559,0.915,44.068,244.0
Stanley Johnson,21.739,35.6,20.606,0.618,29.091,55.0
Gary Neal,24.468,54.938,6.522,1.076,51.087,282.0
Courtney Lee,16.996,47.222,9.302,0.93,46.512,251.0
Robin Lopez,0,0,0,0,0,0
Kelly Olynyk,0,0,0,0,0,0
Alex Len,0,0,0,0,0,0
Shelvin Mack,35.63,40.455,22.667,0.673,32.0,79.0
Doug McDermott,3.601,64.286,11.538,1.192,53.846,288.0
Luis Scola,0,0,0,0,0,0
Jameer Nelson,47.028,41.085,25.275,0.665,29.121,72.0
O.J. Mayo,15.122,41.111,24.194,0.645,30.645,67.0
Jerami Grant,2.674,33.333,30.435,0.652,34.783,68.0
Jeremy Lamb,24.288,47.768,9.655,0.966,46.207,263.0
Ricky Rubio,40.696,36.304,24.332,0.69,35.561,89.0
Austin Rivers,33.28,46.45,12.857,0.852,41.429,206.0
Kyle Korver,6.787,52.632,18.367,0.918,40.816,245.0
Rodney Stuckey,31.507,37.05,13.043,0.761,37.5,138.0
Patty Mills,28.411,48.447,15.347,0.837,39.109,193.0
Jusuf Nurkic,0,0,0,0,0,0
Kevin Martin,9.091,12.5,10.0,0.4,20.0,11.0
Jordan Hill,0,0,0,0,0,0
Nikola Jokic,0,0,0,0,0,0
Aaron Gordon,0,0,0,0,0,0
Manu Ginobili,23.801,40.341,26.619,0.691,34.532,90.0
Nik Stauskas,15.53,35.135,23.364,0.598,28.972,47.0
Wayne Ellington,17.778,36.634,5.357,0.75,34.821,125.0
Gerald Henderson,18.168,37.745,9.917,0.719,36.364,109.0
Mo Williams,43.2,45.0,16.667,0.778,37.654,147.0
Archie Goodwin,25.914,35.417,24.359,0.622,32.051,56.0
Tony Allen,5.158,56.522,16.129,0.968,51.613,264.0
Terrence Jones,0,0,0,0,0,0
Mario Chalmers,32.609,40.0,20.0,0.867,40.0,217.0
Cory Joseph,46.214,46.125,12.994,0.879,45.763,225.0
Tim Duncan,0,0,0,0,0,0
Toney Douglas,37.184,42.69,12.621,0.791,33.495,156.0
Ramon Sessions,35.06,43.961,14.433,0.866,44.33,216.0
Meyers Leonard,0,0,0,0,0,0
Langston Galloway,17.435,39.394,11.57,0.744,35.537,120.0
PJ Tucker,6.605,44.444,18.0,0.84,40.0,196.0
Danny Green,4.407,31.579,27.586,0.552,27.586,35.0
Gorgui Dieng,0,0,0,0,0,0
Derrick Williams,5.114,33.929,15.789,0.737,34.211,116.0
Bobby Portis,0,0,0,0,0,0
Darrell Arthur,0,0,0,0,0,0
Jon Leuer,0,0,0,0,0,0
Carl Landry,0,0,0,0,0,0
Nick Young,16.55,41.129,5.634,0.887,36.62,231.0
Lance Stephenson,21.333,44.286,22.917,0.708,33.333,99.0
Taj Gibson,0,0,0,0,0,0
Aaron Brooks,0,0,0,0,0,0
Nene,0,0,0,0,0,0
Tyler Johnson,27.76,50.781,18.182,0.932,45.455,254.0
Matthew Dellavedova,46.677,41.703,21.192,0.682,31.457,83.0
Corey Brewer,4.631,38.889,40.625,0.5,25.0,23.0
Ben McLemore,8.18,30.882,28.571,0.469,22.449,19.0
E'Twaun Moore,24.835,43.939,10.619,0.796,38.053,160.0
DeAndre Jordan,0,0,0,0,0,0
Jason Smith,0,0,0,0,0,0
Frank Kaminsky,0,0,0,0,0,0
Lance Thomas,5.955,38.462,10.345,0.759,34.483,137.0
Wesley Johnson,2.051,36.364,8.333,0.75,33.333,125.0
Joffrey Lauvergne,0,0,0,0,0,0
Shane Larkin,46.983,39.787,22.324,0.673,32.722,78.0
Josh Smith,9.302,19.444,5.0,0.4,20.0,11.0
Marreese Speights,0,0,0,0,0,0
JaMychal Green,0,0,0,0,0,0
Garrett Temple,9.807,34.694,18.033,0.59,27.869,45.0
Brandon Jennings,37.736,32.759,18.75,0.613,27.5,50.0
Ian Mahinmi,0,0,0,0,0,0
Mason Plumlee,0,0,0,0,0,0
Jose Calderon,38.061,45.251,12.264,0.83,39.623,188.0
Patrick Patterson,0,0,0,0,0,0
Zaza Pachulia,0,0,0,0,0,0
PJ Hairston,8.176,13.043,11.538,0.231,11.538,1.0
David Lee,0,0,0,0,0,0
Luke Babbitt,6.928,50.0,4.348,1.043,52.174,278.0
Mike Dunleavy,5.702,25.0,7.692,0.462,23.077,17.0
Andrea Bargnani,0,0,0,0,0,0
Jared Dudley,0,0,0,0,0,0
Greivis Vasquez,31.915,35.526,31.667,0.55,25.0,34.0
Cody Zeller,0,0,0,0,0,0
Justise Winslow,7.049,24.138,20.93,0.442,25.581,16.0
Randy Foye,21.277,42.593,22.5,0.7,35.0,92.0
Paul Pierce,2.066,50.0,20.0,0.9,40.0,237.0
Devin Harris,22.334,46.667,21.622,0.793,39.64,159.0
Rudy Gobert,0,0,0,0,0,0
David West,0,0,0,0,0,0
TJ McConnell,45.994,52.055,22.648,0.808,38.676,169.0
Donald Sloan,32.845,42.411,21.019,0.752,36.306,132.0
Vince Carter,16.341,40.566,11.94,0.821,38.806,180.0
Kosta Koufos,0,0,0,0,0,0
D.J. Augustin,33.929,52.5,19.298,0.93,40.351,250.0
Andre Iguodala,7.66,33.333,27.027,0.486,21.622,22.0
Iman Shumpert,15.285,46.667,20.339,0.746,38.983,122.0
Andrew Nicholson,0,0,0,0,0,0
Kris Humphries,0,0,0,0,0,0
Donatas Motiejunas,0,0,0,0,0,0
Leandro Barbosa,14.444,49.091,10.769,0.908,44.615,242.0
Trey Lyles,0,0,0,0,0,0
Amir Johnson,0,0,0,0,0,0
Alexis Ajinca,0,0,0,0,0,0
Spencer Hawes,0,0,0,0,0,0
Ty Lawson,36.145,45.652,20.0,0.767,36.667,142.0
Mario Hezonja,20.37,36.806,27.273,0.627,30.0,58.0
Tony Snell,16.995,30.909,15.942,0.58,27.536,40.0
Charlie Villanueva,0,0,0,0,0,0
Steven Adams,0,0,0,0,0,0
Maurice Harkless,6.154,39.286,12.5,0.688,34.375,86.0
Josh Richardson,24.478,42.623,14.634,0.756,40.244,134.0
Willie Cauley-Stein,0,0,0,0,0,0
Dante Cunningham,3.854,25.0,5.263,0.579,31.579,39.0
Tim Hardaway Jr.,8.414,33.333,19.231,0.538,23.077,28.0
Jason Terry,13.959,50.0,19.672,0.82,39.344,178.0
Markel Brown,23.628,38.194,17.172,0.717,35.354,105.0
Raul Neto,27.778,39.583,29.677,0.626,30.968,57.0
Clint Capela,0,0,0,0,0,0
Jerian Grant,34.972,37.917,22.162,0.724,36.216,110.0
Seth Curry,27.758,38.71,12.821,0.756,35.897,135.0
John Henson,0,0,0,0,0,0
Tristan Thompson,0,0,0,0,0,0
Mike Scott,0,0,0,0,0,0
Metta World Peace,10.046,52.632,4.545,1.045,50.0,281.0
Boris Diaw,0,0,0,0,0,0
Roy Hibbert,0,0,0,0,0,0
Channing Frye,0,0,0,0,0,0
Thabo Sefolosha,9.11,45.161,22.727,0.75,36.364,125.0
Festus Ezeli,0,0,0,0,0,0
Trevor Booker,0,0,0,0,0,0
Anthony Morrow,4.42,38.462,12.5,0.75,37.5,125.0
Tyler Zeller,0,0,0,0,0,0
Shaun Livingston,12.702,40.0,19.048,0.746,38.095,123.0
Cameron Payne,45.646,48.106,9.868,0.901,42.763,239.0
Ronnie Price,20.155,44.828,23.077,0.705,30.769,96.0
Brandon Bass,0,0,0,0,0,0
Norman Powell,19.58,41.86,10.714,0.821,41.071,181.0
Larry Nance Jr.,0,0,0,0,0,0
Rondae Hollis-Jefferson,11.111,53.125,14.286,0.857,42.857,209.0
Tyson Chandler,0,0,0,0,0,0
Timofey Mozgov,0,0,0,0,0,0
Aron Baynes,0,0,0,0,0,0
Lavoy Allen,0,0,0,0,0,0
Anthony Tolliver,0,0,0,0,0,0
Tim Frazier,44.828,44.375,16.346,0.837,39.423,192.0
Joakim Noah,0,0,0,0,0,0
Chris McCullough,0,0,0,0,0,0
Sasha Vujacic,10.651,46.0,19.444,0.833,36.111,189.0
Beno Udrih,42.105,37.5,33.333,0.542,25.0,30.0
JJ Hickson,0,0,0,0,0,0
Jonathon Simmons,15.758,48.649,19.231,0.846,44.231,201.0
Richaun Holmes,0,0,0,0,0,0
Troy Daniels,8.372,16.667,16.667,0.278,11.111,3.0
JaKarr Sampson,5.686,11.111,23.529,0.471,29.412,20.0
Marcelo Huertas,48.438,46.983,22.581,0.774,35.484,144.0
Justin Holiday,16.667,36.538,6.25,0.844,40.625,200.0
Tyus Jones,40.594,32.5,23.171,0.537,26.829,27.0
Anthony Brown,6.711,20.0,0.0,0.5,20.0,23.0
Jarell Martin,0,0,0,0,0,0
Tiago Splitter,0,0,0,0,0,0
Dwight Powell,0,0,0,0,0,0
Amar'e Stoudemire,0,0,0,0,0,0
Kevin Seraphin,0,0,0,0,0,0
James Johnson,6.481,44.444,9.524,0.857,42.857,209.0
Richard Jefferson,6.41,52.174,8.0,0.96,40.0,262.0
Kyle O'Quinn,0,0,0,0,0,0
CJ Watson,25.843,34.615,10.87,0.717,32.609,106.0
Steve Blake,41.515,56.25,34.307,0.745,32.117,121.0
Ryan Kelly,0,0,0,0,0,0
Thomas Robinson,0,0,0,0,0,0
Ed Davis,0,0,0,0,0,0
Tyler Ennis,40.081,44.667,18.182,0.788,38.384,153.0
Andrew Bogut,0,0,0,0,0,0
JaVale McGee,0,0,0,0,0,0
Andre Roberson,0,0,0,0,0,0
Nemanja Bjelica,0,0,0,0,0,0
Kendall Marshall,29.341,31.034,38.776,0.408,20.408,14.0
Miles Plumlee,0,0,0,0,0,0
Kyle Anderson,9.744,53.846,21.053,0.895,47.368,236.0
Rashad Vaughn,7.309,29.412,18.182,0.545,27.273,32.0
Cole Aldrich,0,0,0,0,0,0
John Jenkins,26.549,47.917,20.0,0.8,33.333,162.0
Jonas Jerebko,0,0,0,0,0,0
Shabazz Napier,40.377,36.667,20.561,0.664,30.841,71.0
Quincy Acy,0,0,0,0,0,0
Chase Budinger,8.607,46.875,9.524,0.952,47.619,261.0
Brandon Rush,3.859,70.0,16.667,1.167,50.0,285.0
Joe Ingles,15.47,37.5,25.0,0.571,25.0,38.0
Noah Vonleh,0,0,0,0,0,0
Ray McCallum,27.711,30.0,13.043,0.522,26.087,26.0
Josh McRoberts,0,0,0,0,0,0
Solomon Hill,5.0,22.222,30.769,0.308,15.385,5.0
James Anderson,16.667,45.238,33.333,0.692,33.333,91.0
Bismack Biyombo,0,0,0,0,0,0
Alonzo Gee,2.959,37.5,20.0,0.7,30.0,92.0
Darrun Hilliard,29.94,33.721,12.0,0.64,30.0,62.0
Drew Gooden,0,0,0,0,0,0
Willie Reed,0,0,0,0,0,0
Glenn Robinson,9.14,15.385,17.647,0.294,17.647,4.0
Kelly Oubre,9.434,27.273,12.0,0.48,24.0,21.0
Phil Pressey,35.0,27.273,21.429,0.429,21.429,15.0
Axel Toupane,0,0,0,0,0,0
Kyle Singler,0,0,0,0,0,0
Jeff Withey,0,0,0,0,0,0
Johnny O'Bryant,0,0,0,0,0,0
Justin Anderson,14.097,40.0,18.75,0.688,31.25,86.0
Kevin Garnett,0,0,0,0,0,0
Dewayne Dedmon,0,0,0,0,0,0
Robert Sacre,0,0,0,0,0,0
Tayshaun Prince,7.895,50.0,33.333,0.667,33.333,73.0
Omer Asik,0,0,0,0,0,0
Kirk Hinrich,27.815,45.0,23.81,0.738,30.952,117.0
Luc Mbah a Moute,0,0,0,0,0,0
Chris Johnson,7.115,35.714,16.667,0.611,27.778,49.0
Tarik Black,0,0,0,0,0,0
Chris Andersen,0,0,0,0,0,0
Reggie Bullock,0,0,0,0,0,0
Andre Miller,37.879,42.105,16.0,0.8,40.0,162.0
Kostas Papanikolaou,13.979,0.0,30.769,0.0,0.0,0.0
Sonny Weems,21.97,53.333,41.379,0.586,31.034,43.0
Pablo Prigioni,44.221,50.0,35.227,0.67,27.273,77.0
Cristiano Felicio,0,0,0,0,0,0
Salah Mejri,0,0,0,0,0,0
Jason Thompson,0,0,0,0,0,0
Lamar Patterson,11.403,31.25,38.462,0.385,15.385,10.0
Ryan Hollins,0,0,0,0,0,0
Kendrick Perkins,0,0,0,0,0,0
Nick Collison,0,0,0,0,0,0
Sergey Karasev,20.561,50.0,40.909,0.682,36.364,82.0
